hour,start_ts,end_ts,twitter_density,inst_density,total
71,1440198001,1440201601,0.7161354938313244,-5.797101449275363,-5.0809659554440385
72,1440201601,1440205201,1.1162344476097985,5.072463768115942,6.188698215725741
73,1440205201,1440208801,0.0,-5.072463768115942,-5.072463768115942
74,1440208801,1440212401,-0.7246376811594204,1.32046433670422,0.5958266555447996
75,1440212401,1440216001,0.7246376811594204,-0.7246376811594204,0.0
76,1440216001,1440219601,-0.7246376811594204,0.0,-0.7246376811594204
77,1440219601,1440223201,0.0,0.0,0.0
78,1440223201,1440226801,0.0,0.0,0.0
79,1440226801,1440230401,0.0,2.7697396990230607,2.7697396990230607
80,1440230401,1440234001,0.0,-2.173913043478261,-2.173913043478261
81,1440234001,1440237601,0.7246376811594204,2.725618628091275,3.4502563092506953
82,1440237601,1440241201,0.0,0.5958266555447996,0.5958266555447996
83,1440241201,1440244801,-0.7246376811594204,1.5102719217031926,0.7856342405437722
84,1440244801,1440248401,0.0,2.0599189274561405,2.0599189274561405
85,1440248401,1440252001,-0.7246376811594204,-4.347826086956522,-5.072463768115942
86,1440252001,1440255601,-0.7246376811594204,2.8985507246376816,2.173913043478261
87,1440255601,1440259201,2.769741388471641,0.9304790726796216,3.700220461151262
88,1440259201,1440262801,1.3259384594352654,-0.17293209654640634,1.1530063628888592
89,1440262801,1440266401,0.7246376811594204,9.291478829457843,10.016116510617262
90,1440266401,1440270001,0.0,3.2060802780693733,3.2060802780693733
91,1440270001,1440273601,-1.4492753623188408,-0.2739487054356674,-1.723224067754508
92,1440273601,1440277201,0.934721596865044,-0.12881102561462074,0.8059105712504232
93,1440277201,1440280801,0.551699462322595,2.9570927808044076,3.5087922431270027
94,1440280801,1440284401,3.4475462610766483,2.7868155471827594,6.234361808259408
95,1440284401,1440288001,0.7246376811594204,-0.29823467820627164,0.4264030029531487
